ISO Week Start Date,Country,Account,Product,Value in USD
2014-09-01,Canada,Raw Materials,Product A,11104.746953246127
2014-09-01,Canada,Admin,Product A,6058.0
2014-09-01,Canada,Utilities,Product A,3197.0
2014-09-01,Canada,Revenue,Product B,43437.846944534846
2014-09-01,Canada,Labor,Product B,15178.0
2014-09-01,Canada,Raw Materials,Product B,14061.846944534847
2014-09-01,Canada,Admin,Product B,6035.0
2014-09-01,Canada,Utilities,Product B,3489.0
2014-09-01,Canada,Revenue,Overhead,51246.63939227241
2014-09-01,Canada,Labor,Overhead,18467.0
2014-09-01,Canada,Raw Materials,Overhead,22061.63939227241
2014-09-01,Canada,Admin,Overhead,5125.0
2014-09-01,Canada,Utilities,Overhead,3216.0
2014-09-01,Mexico,Revenue,Product A,65398.0
2014-09-01,Mexico,Labor,Product A,17473.0
2014-09-01,Mexico,Raw Materials,Product A,20779.574780813266
2014-09-01,Mexico,Admin,Product A,8249.0
2014-09-01,Mexico,Utilities,Product A,3918.0
2014-09-01,Mexico,Revenue,Product B,53113.94023135949
2014-09-01,Mexico,Labor,Product B,17595.0
2014-09-01,Mexico,Raw Materials,Product B,17821.940231359495
2014-09-01,Mexico,Admin,Product B,9403.0
2014-09-01,Mexico,Utilities,Product B,4359.0
2014-09-01,Mexico,Revenue,Overhead,37512.59358738383
2014-09-01,Mexico,Labor,Overhead,11969.0
2014-09-01,Mexico,Raw Materials,Overhead,10541.593587383828
2014-09-01,Mexico,Admin,Overhead,7033.0
2014-09-01,Mexico,Utilities,Overhead,4364.0
2014-09-08,United States,Revenue,Product A,73196.0
2014-09-08,United States,Labor,Product A,18320.0
2014-09-08,United States,Raw Materials,Product A,20011.51839185378
2014-09-08,United States,Admin,Product A,9612.0
2014-09-08,United States,Utilities,Product A,4518.0
2014-09-08,United States,Revenue,Product B,39322.810165211435
2014-09-08,United States,Labor,Product B,11198.0
2014-09-08,United States,Raw Materials,Product B,12060.810165211435
2014-09-08,United States,Admin,Product B,7474.0
2014-09-08,United States,Utilities,Product B,4993.0
2014-09-08,United States,Revenue,Overhead,43084.24100015862
2014-09-08,United States,Labor,Overhead,16257.0
2014-09-08,United States,Raw Materials,Overhead,14593.241000158616
2014-09-08,United States,Admin,Overhead,5302.0
2014-09-08,United States,Utilities,Overhead,5791.0
2014-09-08,Canada,Revenue,Product A,80659.0
2014-09-08,Canada,Labor,Product A,10986.0
2014-09-08,Canada,Raw Materials,Product A,12879.760947535862
2014-09-08,Canada,Admin,Product A,8124.0
2014-09-08,Canada,Utilities,Product A,4327.0
2014-09-08,Canada,Revenue,Product B,51235.37845837201
2014-09-08,Canada,Labor,Product B,18125.0
2014-09-08,Canada,Raw Materials,Product B,19269.37845837201
2014-09-08,Canada,Admin,Product B,5574.0
2014-09-08,Canada,Utilities,Product B,4608.0
2014-09-08,Canada,Revenue,Overhead,55182.03106319072
2014-09-08,Canada,Labor,Overhead,17848.0
2014-09-08,Canada,Raw Materials,Overhead,21370.03106319072
2014-09-08,Canada,Admin,Overhead,8828.0
2014-09-08,Canada,Utilities,Overhead,5636.0
2014-09-08,Mexico,Revenue,Product A,75923.0
2014-09-08,Mexico,Labor,Product A,13230.0
2014-09-08,Mexico,Raw Materials,Product A,14491.873215358019
2014-09-08,Mexico,Admin,Product A,8173.0
2014-09-08,Mexico,Utilities,Product A,3493.0
2014-09-08,Mexico,Revenue,Product B,38305.12481174814
2014-09-08,Mexico,Labor,Product B,11667.0
2014-09-08,Mexico,Raw Materials,Product B,12449.124811748137
2014-09-08,Mexico,Admin,Product B,6000.0
2014-09-08,Mexico,Utilities,Product B,6350.0
2014-09-08,Mexico,Revenue,Overhead,53917.84228461742
2014-09-08,Mexico,Labor,Overhead,19042.0
2014-09-08,Mexico,Raw Materials,Overhead,21851.842284617418
2014-09-08,Mexico,Admin,Overhead,5821.0
2014-09-08,Mexico,Utilities,Overhead,3454.0
2014-09-15,United States,Revenue,Product A,73616.0
2014-09-15,United States,Labor,Product A,19816.0
2014-09-15,United States,Raw Materials,Product A,18455.680964708306
2014-09-15,United States,Admin,Product A,9806.0
2014-09-15,United States,Utilities,Product A,5190.0
2014-09-15,United States,Revenue,Product B,55055.02388339212
2014-09-15,United States,Labor,Product B,19108.0
2014-09-15,United States,Raw Materials,Product B,18194.023883392118
2014-09-15,United States,Admin,Product B,9400.0
2014-09-15,United States,Utilities,Product B,3735.0
2014-09-15,United States,Revenue,Overhead,46390.41530764238
2014-09-15,United States,Labor,Overhead,16059.0
2014-09-15,United States,Raw Materials,Overhead,12941.41530764238
2014-09-15,United States,Admin,Overhead,8015.0
2014-09-15,United States,Utilities,Overhead,6693.0
2014-09-15,Canada,Revenue,Product A,85757.0
2014-09-15,Canada,Labor,Product A,17117.0
2014-09-15,Canada,Raw Materials,Product A,17935.126501058625
2014-09-15,Canada,Admin,Product A,8865.0
2014-09-15,Canada,Utilities,Product A,5375.0
2014-09-15,Canada,Revenue,Product B,42848.245507734166
2014-09-15,Canada,Labor,Product B,12863.0
2014-09-15,Canada,Raw Materials,Product B,14649.245507734167
2014-09-15,Canada,Admin,Product B,9760.0
2014-09-15,Canada,Utilities,Product B,3011.0
2014-09-15,Canada,Revenue,Overhead,46066.73802169581
2014-09-15,Canada,Labor,Overhead,15252.0
2014-09-15,Canada,Raw Materials,Overhead,14634.73802169581
2014-09-15,Canada,Admin,Overhead,8371.0
2014-09-15,Canada,Utilities,Overhead,4763.0
2014-09-15,Mexico,Revenue,Product A,66173.0
2014-09-15,Mexico,Labor,Product A,18234.0
2014-09-15,Mexico,Raw Materials,Product A,20165.952556383665
2014-09-15,Mexico,Admin,Product A,9986.0
2014-09-15,Mexico,Utilities,Product A,5474.0
2014-09-15,Mexico,Revenue,Product B,58810.4656270449
2014-09-15,Mexico,Labor,Product B,19196.0
2014-09-15,Mexico,Raw Materials,Product B,21671.465627044898
2014-09-15,Mexico,Admin,Product B,6838.0
2014-09-15,Mexico,Utilities,Product B,6188.0
2014-09-15,Mexico,Revenue,Overhead,47965.15313511908
2014-09-15,Mexico,Labor,Overhead,15243.0
2014-09-15,Mexico,Raw Materials,Overhead,18015.15313511908
2014-09-15,Mexico,Admin,Overhead,8854.0
2014-09-15,Mexico,Utilities,Overhead,3323.0
2014-09-22,United States,Revenue,Product A,96881.0
2014-09-22,United States,Labor,Product A,10140.0
2014-09-22,United States,Raw Materials,Product A,9538.181619443958
2014-09-22,United States,Admin,Product A,5963.0
2014-09-22,United States,Utilities,Product A,6055.0
2014-09-22,United States,Revenue,Product B,46673.55222080846
2014-09-22,United States,Labor,Product B,18564.0
2014-09-22,United States,Raw Materials,Product B,16966.552220808455
2014-09-22,United States,Admin,Product B,5105.0
2014-09-22,United States,Utilities,Product B,4443.0
2014-09-22,United States,Revenue,Overhead,55407.326469927604
2014-09-22,United States,Labor,Overhead,19873.0
2014-09-22,United States,Raw Materials,Overhead,19077.3264699276
2014-09-22,United States,Admin,Overhead,7137.0
2014-09-22,United States,Utilities,Overhead,6416.0
2014-09-22,Canada,Revenue,Product A,98478.0
2014-09-22,Canada,Labor,Product A,14445.0
2014-09-22,Canada,Raw Materials,Product A,12602.680941611383
2014-09-22,Canada,Admin,Product A,8654.0
2014-09-22,Canada,Utilities,Product A,6006.0
2014-09-22,Canada,Revenue,Product B,36590.48812137965
2014-09-22,Canada,Labor,Product B,12359.0
2014-09-22,Canada,Raw Materials,Product B,13809.488121379649
2014-09-22,Canada,Admin,Product B,5035.0
2014-09-22,Canada,Utilities,Product B,4107.0
2014-09-22,Canada,Revenue,Overhead,48601.31811088459
2014-09-22,Canada,Labor,Overhead,19667.0
2014-09-22,Canada,Raw Materials,Overhead,16418.318110884593
2014-09-22,Canada,Admin,Overhead,6708.0
2014-09-22,Canada,Utilities,Overhead,4385.0
2014-09-22,Mexico,Revenue,Product A,73669.0
2014-09-22,Mexico,Labor,Product A,16284.0
2014-09-22,Mexico,Raw Materials,Product A,16945.858751705142
2014-09-22,Mexico,Admin,Product A,6243.0
2014-09-22,Mexico,Utilities,Product A,6976.0
2014-09-22,Mexico,Revenue,Product B,49655.0
2014-09-22,Mexico,Labor,Product B,13097.0
2014-09-22,Mexico,Raw Materials,Product B,11588.460507311218
2014-09-22,Mexico,Admin,Product B,7425.0
2014-09-22,Mexico,Utilities,Product B,4656.0
2014-09-22,Mexico,Revenue,Overhead,59127.100084898644
2014-09-22,Mexico,Labor,Overhead,19852.0
2014-09-22,Mexico,Raw Materials,Overhead,23075.100084898644
2014-09-22,Mexico,Admin,Overhead,6072.0
2014-09-22,Mexico,Utilities,Overhead,6225.0
2014-09-29,United States,Revenue,Product A,89575.0
2014-09-29,United States,Labor,Product A,11316.0
2014-09-29,United States,Raw Materials,Product A,10420.046655505017
2014-09-29,United States,Admin,Product A,8273.0
2014-09-29,United States,Utilities,Product A,5904.0
2014-09-29,United States,Revenue,Product B,38051.09059664325
2014-09-29,United States,Labor,Product B,10145.0
2014-09-29,United States,Raw Materials,Product B,11227.090596643247
2014-09-29,United States,Admin,Product B,9676.0
2014-09-29,United States,Utilities,Product B,5734.0
2014-09-29,United States,Revenue,Overhead,53916.76607200646
2014-09-29,United States,Labor,Overhead,19776.0
2014-09-29,United States,Raw Materials,Overhead,21649.76607200646
2014-09-29,United States,Admin,Overhead,5630.0
2014-09-29,United States,Utilities,Overhead,5708.0
2014-09-29,Canada,Revenue,Product A,66014.0
2014-09-29,Canada,Labor,Product A,18853.0
2014-09-29,Canada,Raw Materials,Product A,15260.663305092634
2014-09-29,Canada,Admin,Product A,6546.0
2014-09-29,Canada,Utilities,Product A,3649.0
2014-09-29,Canada,Revenue,Product B,51256.903552619864
2014-09-29,Canada,Labor,Product B,19160.0
2014-09-29,Canada,Raw Materials,Product B,18323.903552619864
2014-09-29,Canada,Admin,Product B,5769.0
2014-09-29,Canada,Utilities,Product B,4343.0
2014-09-29,Canada,Revenue,Overhead,48418.75420280614
2014-09-29,Canada,Labor,Overhead,14358.0
2014-09-29,Canada,Raw Materials,Overhead,15478.75420280614
2014-09-29,Canada,Admin,Overhead,9008.0
2014-09-29,Canada,Utilities,Overhead,6824.0
2014-09-29,Mexico,Revenue,Product A,79371.0
2014-09-29,Mexico,Labor,Product A,16602.0
2014-09-29,Mexico,Raw Materials,Product A,19864.332802977493
2014-09-29,Mexico,Admin,Product A,6241.0
2014-09-29,Mexico,Utilities,Product A,4125.0
2014-09-29,Mexico,Revenue,Product B,58733.58948136958
2014-09-29,Mexico,Labor,Product B,19382.0
2014-09-29,Mexico,Raw Materials,Product B,21495.589481369574
2014-09-29,Mexico,Admin,Product B,9448.0
2014-09-29,Mexico,Utilities,Product B,6747.0
2014-09-29,Mexico,Revenue,Overhead,35917.39934945101
2014-09-29,Mexico,Labor,Overhead,10072.0
2014-09-29,Mexico,Raw Materials,Overhead,9360.39934945101
2014-09-29,Mexico,Admin,Overhead,7472.0
2014-09-29,Mexico,Utilities,Overhead,6046.0
2014-10-06,United States,Revenue,Product A,53713.0
2014-10-06,United States,Labor,Product A,10707.0
2014-10-06,United States,Raw Materials,Product A,10460.35327595941
2014-10-06,United States,Admin,Product A,7475.0
2014-10-06,United States,Utilities,Product A,6610.0
2014-10-06,United States,Revenue,Product B,39471.14793707492
2014-10-06,United States,Labor,Product B,14255.0
2014-10-06,United States,Raw Materials,Product B,14483.14793707492
2014-10-06,United States,Admin,Product B,6585.0
2014-10-06,United States,Utilities,Product B,3066.0
2014-10-06,United States,Revenue,Overhead,51356.67861890454
2014-10-06,United States,Labor,Overhead,17979.0
2014-10-06,United States,Raw Materials,Overhead,16715.678618904534
2014-10-06,United States,Admin,Overhead,7774.0
2014-10-06,United States,Utilities,Overhead,4195.0
2014-10-06,Canada,Revenue,Product A,59686.0
2014-10-06,Canada,Labor,Product A,12817.0
2014-10-06,Canada,Raw Materials,Product A,12114.342692900032
2014-10-06,Canada,Admin,Product A,5661.0
2014-10-06,Canada,Utilities,Product A,6883.0
2014-10-06,Canada,Revenue,Product B,42352.11486085049
2014-10-06,Canada,Labor,Product B,13374.0
2014-10-06,Canada,Raw Materials,Product B,11774.11486085049
2014-10-06,Canada,Admin,Product B,7493.0
2014-10-06,Canada,Utilities,Product B,5717.0
2014-10-06,Canada,Revenue,Overhead,40228.578444622544
2014-10-06,Canada,Labor,Overhead,10632.0
2014-10-06,Canada,Raw Materials,Overhead,12000.578444622543
2014-10-06,Canada,Admin,Overhead,6931.0
2014-10-06,Canada,Utilities,Overhead,6719.0
2014-10-06,Mexico,Revenue,Product A,65901.0
2014-10-06,Mexico,Labor,Product A,17123.0
2014-10-06,Mexico,Raw Materials,Product A,16950.992913782793
2014-10-06,Mexico,Admin,Product A,9443.0
2014-10-06,Mexico,Utilities,Product A,5674.0
2014-10-06,Mexico,Revenue,Product B,57857.016079937166
2014-10-06,Mexico,Labor,Product B,19732.0
2014-10-06,Mexico,Raw Materials,Product B,21604.016079937166
2014-10-06,Mexico,Admin,Product B,7368.0
2014-10-06,Mexico,Utilities,Product B,6704.0
2014-10-06,Mexico,Revenue,Overhead,37271.22111849718
2014-10-06,Mexico,Labor,Overhead,10285.0
2014-10-06,Mexico,Raw Materials,Overhead,10371.22111849718
2014-10-06,Mexico,Admin,Overhead,9551.0
2014-10-06,Mexico,Utilities,Overhead,4766.0
2014-10-13,United States,Revenue,Product A,61023.0
2014-10-13,United States,Labor,Product A,14895.0
2014-10-13,United States,Raw Materials,Product A,12676.91693549873
2014-10-13,United States,Admin,Product A,6523.0
2014-10-13,United States,Utilities,Product A,5785.0
2014-10-13,United States,Revenue,Product B,42641.0
2014-10-13,United States,Labor,Product B,13725.0
2014-10-13,United States,Raw Materials,Product B,11625.893166319838
2014-10-13,United States,Admin,Product B,6601.0
2014-10-13,United States,Utilities,Product B,5408.0
2014-10-13,United States,Revenue,Overhead,38961.38683488412
2014-10-13,United States,Labor,Overhead,10340.0
2014-10-13,United States,Raw Materials,Overhead,9704.386834884119
2014-10-13,United States,Admin,Overhead,9930.0
2014-10-13,United States,Utilities,Overhead,4203.0
2014-10-13,Canada,Revenue,Product A,86035.0
2014-10-13,Canada,Labor,Product A,19917.0
2014-10-13,Canada,Raw Materials,Product A,19496.373199693924
2014-10-13,Canada,Admin,Product A,5261.0
2014-10-13,Canada,Utilities,Product A,4442.0
2014-10-13,Canada,Revenue,Product B,49234.41195663989
2014-10-13,Canada,Labor,Product B,18597.0
2014-10-13,Canada,Raw Materials,Product B,18574.411956639888
2014-10-13,Canada,Admin,Product B,5243.0
2014-10-13,Canada,Utilities,Product B,3489.0
2014-10-13,Canada,Revenue,Overhead,42667.76267719269
2014-10-13,Canada,Labor,Overhead,14107.0
2014-10-13,Canada,Raw Materials,Overhead,16536.76267719269
2014-10-13,Canada,Admin,Overhead,5593.0
2014-10-13,Canada,Utilities,Overhead,4452.0
2014-10-13,Mexico,Revenue,Product A,95033.0
2014-10-13,Mexico,Labor,Product A,11826.0
2014-10-13,Mexico,Raw Materials,Product A,12650.526725837362
2014-10-13,Mexico,Admin,Product A,5133.0
2014-10-13,Mexico,Utilities,Product A,6138.0
2014-10-13,Mexico,Revenue,Product B,50843.081950010324
2014-10-13,Mexico,Labor,Product B,17693.0
2014-10-13,Mexico,Raw Materials,Product B,14727.081950010324
2014-10-13,Mexico,Admin,Product B,9225.0
2014-10-13,Mexico,Utilities,Product B,5978.0
2014-10-13,Mexico,Revenue,Overhead,53226.11040781572
2014-10-13,Mexico,Labor,Overhead,17373.0
2014-10-13,Mexico,Raw Materials,Overhead,20678.110407815722
2014-10-13,Mexico,Admin,Overhead,6985.0
2014-10-13,Mexico,Utilities,Overhead,3792.0
2014-10-20,United States,Revenue,Product A,81552.0
2014-10-20,United States,Labor,Product A,14259.0
2014-10-20,United States,Raw Materials,Product A,14865.6973186702
2014-10-20,United States,Admin,Product A,9917.0
2014-10-20,United States,Utilities,Product A,3237.0
2014-10-20,United States,Revenue,Product B,43333.09909519483
2014-10-20,United States,Labor,Product B,12530.0
2014-10-20,United States,Raw Materials,Product B,12022.099095194833
2014-10-20,United States,Admin,Product B,7529.0
2014-10-20,United States,Utilities,Product B,6463.0
2014-10-20,United States,Revenue,Overhead,43505.05022467726
2014-10-20,United States,Labor,Overhead,12964.0
2014-10-20,United States,Raw Materials,Overhead,10505.05022467726
2014-10-20,United States,Admin,Overhead,9223.0
2014-10-20,United States,Utilities,Overhead,6679.0
2014-10-20,Canada,Revenue,Product A,85262.0
2014-10-20,Canada,Labor,Product A,18734.0
2014-10-20,Canada,Raw Materials,Product A,18780.024663379656
2014-10-20,Canada,Admin,Product A,6884.0
2014-10-20,Canada,Utilities,Product A,3042.0
2014-10-20,Canada,Revenue,Product B,46208.614139192505
2014-10-20,Canada,Labor,Product B,14349.0
2014-10-20,Canada,Raw Materials,Product B,14937.614139192508
2014-10-20,Canada,Admin,Product B,6953.0
2014-10-20,Canada,Utilities,Product B,5825.0
2014-10-20,Canada,Revenue,Overhead,44901.001864117716
2014-10-20,Canada,Labor,Overhead,16488.0
2014-10-20,Canada,Raw Materials,Overhead,13574.001864117716
2014-10-20,Canada,Admin,Overhead,6950.0
2014-10-20,Canada,Utilities,Overhead,4079.0
2014-10-20,Mexico,Revenue,Product A,94936.0
2014-10-20,Mexico,Labor,Product A,18648.0
2014-10-20,Mexico,Raw Materials,Product A,18128.371074474544
2014-10-20,Mexico,Admin,Product A,6179.0
2014-10-20,Mexico,Utilities,Product A,3189.0
2014-10-20,Mexico,Revenue,Product B,50287.48643274988
2014-10-20,Mexico,Labor,Product B,19074.0
2014-10-20,Mexico,Raw Materials,Product B,16615.486432749884
2014-10-20,Mexico,Admin,Product B,5608.0
2014-10-20,Mexico,Utilities,Product B,6331.0
2014-10-20,Mexico,Revenue,Overhead,34633.950164481954
2014-10-20,Mexico,Labor,Overhead,11638.0
2014-10-20,Mexico,Raw Materials,Overhead,10375.950164481956
2014-10-20,Mexico,Admin,Overhead,6403.0
2014-10-20,Mexico,Utilities,Overhead,3819.0
2014-10-27,United States,Revenue,Product A,62411.0
2014-10-27,United States,Labor,Product A,13292.0
2014-10-27,United States,Raw Materials,Product A,13950.729382395384
2014-10-27,United States,Admin,Product A,6508.0
2014-10-27,United States,Utilities,Product A,6699.0
2014-10-27,United States,Revenue,Product B,50181.060669774815
2014-10-27,United States,Labor,Product B,17870.0
2014-10-27,United States,Raw Materials,Product B,17511.060669774815
2014-10-27,United States,Admin,Product B,7139.0
2014-10-27,United States,Utilities,Product B,6029.0
2014-10-27,United States,Revenue,Overhead,36361.347855706554
2014-10-27,United States,Labor,Overhead,11549.0
2014-10-27,United States,Raw Materials,Overhead,10056.34785570655
2014-10-27,United States,Admin,Overhead,8716.0
2014-10-27,United States,Utilities,Overhead,3509.0
2014-10-27,Canada,Revenue,Product A,56548.0
2014-10-27,Canada,Labor,Product A,14481.0
2014-10-27,Canada,Raw Materials,Product A,12359.84476202531
2014-10-27,Canada,Admin,Product A,7708.0
2014-10-27,Canada,Utilities,Product A,5697.0
2014-10-27,Canada,Revenue,Product B,47845.73639585923
2014-10-27,Canada,Labor,Product B,17638.0
2014-10-27,Canada,Raw Materials,Product B,15077.736395859236
2014-10-27,Canada,Admin,Product B,8084.0
2014-10-27,Canada,Utilities,Product B,5260.0
2014-10-27,Canada,Revenue,Overhead,54748.345956478355
2014-10-27,Canada,Labor,Overhead,18433.0
2014-10-27,Canada,Raw Materials,Overhead,19386.34595647836
2014-10-27,Canada,Admin,Overhead,9268.0
2014-10-27,Canada,Utilities,Overhead,3671.0
2014-10-27,Mexico,Revenue,Product A,54795.0
2014-10-27,Mexico,Labor,Product A,10163.0
2014-10-27,Mexico,Raw Materials,Product A,9640.250109211353
2014-10-27,Mexico,Admin,Product A,7355.0
2014-10-27,Mexico,Utilities,Product A,4791.0
2014-10-27,Mexico,Revenue,Product B,49730.65397505171
2014-10-27,Mexico,Labor,Product B,17961.0
2014-10-27,Mexico,Raw Materials,Product B,15282.653975051713
2014-10-27,Mexico,Admin,Product B,8835.0
2014-10-27,Mexico,Utilities,Product B,3593.0
2014-10-27,Mexico,Revenue,Overhead,47013.10739415528
2014-10-27,Mexico,Labor,Overhead,14839.0
2014-10-27,Mexico,Raw Materials,Overhead,16683.107394155282
2014-10-27,Mexico,Admin,Overhead,8493.0
2014-10-27,Mexico,Utilities,Overhead,5601.0
2014-11-03,United States,Revenue,Product A,80911.0
2014-11-03,United States,Labor,Product A,16164.0
2014-11-03,United States,Raw Materials,Product A,19113.75019585984
2014-11-03,United States,Admin,Product A,5392.0
2014-11-03,United States,Utilities,Product A,3424.0
2014-11-03,United States,Revenue,Product B,48898.460675098526
2014-11-03,United States,Labor,Product B,16272.0
2014-11-03,United States,Raw Materials,Product B,18282.46067509853
2014-11-03,United States,Admin,Product B,6120.0
2014-11-03,United States,Utilities,Product B,6081.0
2014-11-03,United States,Revenue,Overhead,44867.725156169014
2014-11-03,United States,Labor,Overhead,18433.0
2014-11-03,United States,Raw Materials,Overhead,15029.725156169015
2014-11-03,United States,Admin,Overhead,5714.0
2014-11-03,United States,Utilities,Overhead,3758.0
2014-11-03,Canada,Revenue,Product A,73472.0
2014-11-03,Canada,Labor,Product A,10775.0
2014-11-03,Canada,Raw Materials,Product A,12477.957462445172
2014-11-03,Canada,Admin,Product A,8926.0
2014-11-03,Canada,Utilities,Product A,3855.0
2014-11-03,Canada,Revenue,Product B,45892.572189667
2014-11-03,Canada,Labor,Product B,17340.0
2014-11-03,Canada,Raw Materials,Product B,14913.572189667002
2014-11-03,Canada,Admin,Product B,7148.0
2014-11-03,Canada,Utilities,Product B,4031.0
2014-11-03,Canada,Revenue,Overhead,41884.21856506703
2014-11-03,Canada,Labor,Overhead,14940.0
2014-11-03,Canada,Raw Materials,Overhead,12179.218565067033
2014-11-03,Canada,Admin,Overhead,8506.0
2014-11-03,Canada,Utilities,Overhead,3407.0
2014-11-03,Mexico,Revenue,Product A,68052.0
2014-11-03,Mexico,Labor,Product A,17650.0
2014-11-03,Mexico,Raw Materials,Product A,14205.485835158306
2014-11-03,Mexico,Admin,Product A,9327.0
2014-11-03,Mexico,Utilities,Product A,6897.0
2014-11-03,Mexico,Revenue,Product B,39624.12554317615
2014-11-03,Mexico,Labor,Product B,10365.0
2014-11-03,Mexico,Raw Materials,Product B,12403.125543176155
2014-11-03,Mexico,Admin,Product B,7546.0
2014-11-03,Mexico,Utilities,Product B,5587.0
2014-11-03,Mexico,Revenue,Overhead,52506.29858994217
2014-11-03,Mexico,Labor,Overhead,18754.0
2014-11-03,Mexico,Raw Materials,Overhead,16309.29858994217
2014-11-03,Mexico,Admin,Overhead,7037.0
2014-11-03,Mexico,Utilities,Overhead,6423.0
2014-11-10,United States,Revenue,Product A,78270.0
2014-11-10,United States,Labor,Product A,15439.0
2014-11-10,United States,Raw Materials,Product A,14971.487848470715
2014-11-10,United States,Admin,Product A,8291.0
2014-11-10,United States,Utilities,Product A,6408.0
2014-11-10,United States,Revenue,Product B,49592.0
2014-11-10,United States,Labor,Product B,11246.0
2014-11-10,United States,Raw Materials,Product B,12516.730184658418
2014-11-10,United States,Admin,Product B,7376.0
2014-11-10,United States,Utilities,Product B,6009.0
2014-11-10,United States,Revenue,Overhead,50172.21418137011
2014-11-10,United States,Labor,Overhead,19154.0
2014-11-10,United States,Raw Materials,Overhead,16253.21418137011
2014-11-10,United States,Admin,Overhead,6613.0
2014-11-10,United States,Utilities,Overhead,4640.0
2014-11-10,Canada,Revenue,Product A,56910.0
2014-11-10,Canada,Labor,Product A,18569.0
2014-11-10,Canada,Raw Materials,Product A,18407.48902599213
2014-11-10,Canada,Admin,Product A,7196.0
2014-11-10,Canada,Utilities,Product A,6747.0
2014-11-10,Canada,Revenue,Product B,49273.566127585116
2014-11-10,Canada,Labor,Product B,18843.0
2014-11-10,Canada,Raw Materials,Product B,18649.566127585116
2014-11-10,Canada,Admin,Product B,5780.0
2014-11-10,Canada,Utilities,Product B,4716.0
2014-11-10,Canada,Revenue,Overhead,44530.73481769586
2014-11-10,Canada,Labor,Overhead,16303.0
2014-11-10,Canada,Raw Materials,Overhead,17920.734817695866
2014-11-10,Canada,Admin,Overhead,5522.0
2014-11-10,Canada,Utilities,Overhead,3521.0
2014-11-10,Mexico,Revenue,Product A,95000.0
2014-11-10,Mexico,Labor,Product A,19127.0
2014-11-10,Mexico,Raw Materials,Product A,19880.845379245944
2014-11-10,Mexico,Admin,Product A,9941.0
2014-11-10,Mexico,Utilities,Product A,5171.0
2014-11-10,Mexico,Revenue,Product B,49920.83046059907
2014-11-10,Mexico,Labor,Product B,17128.0
2014-11-10,Mexico,Raw Materials,Product B,14823.830460599074
2014-11-10,Mexico,Admin,Product B,8243.0
2014-11-10,Mexico,Utilities,Product B,6359.0
2014-11-10,Mexico,Revenue,Overhead,33589.34343980398
2014-11-10,Mexico,Labor,Overhead,10685.0
2014-11-10,Mexico,Raw Materials,Overhead,8602.343439803983
2014-11-10,Mexico,Admin,Overhead,5038.0
2014-11-10,Mexico,Utilities,Overhead,5544.0
2014-11-17,United States,Revenue,Product A,84964.0
2014-11-17,United States,Labor,Product A,14875.0
2014-11-17,United States,Raw Materials,Product A,17367.612875155348
2014-11-17,United States,Admin,Product A,7708.0
2014-11-17,United States,Utilities,Product A,6709.0
2014-11-17,United States,Revenue,Product B,49334.0
2014-11-17,United States,Labor,Product B,10301.0
2014-11-17,United States,Raw Materials,Product B,11242.47298617671
2014-11-17,United States,Admin,Product B,6759.0
2014-11-17,United States,Utilities,Product B,5250.0
2014-11-17,United States,Revenue,Overhead,59647.85474179077
2014-11-17,United States,Labor,Overhead,18789.0
2014-11-17,United States,Raw Materials,Overhead,20691.854741790772
2014-11-17,United States,Admin,Overhead,8868.0
2014-11-17,United States,Utilities,Overhead,6852.0
2014-11-17,Canada,Revenue,Product A,95268.0
2014-11-17,Canada,Labor,Product A,13537.0
2014-11-17,Canada,Raw Materials,Product A,11414.093626067675
2014-11-17,Canada,Admin,Product A,5282.0
2014-11-17,Canada,Utilities,Product A,6633.0
2014-11-17,Canada,Revenue,Product B,54054.06771676244
2014-11-17,Canada,Labor,Product B,19678.0
2014-11-17,Canada,Raw Materials,Product B,19724.067716762434
2014-11-17,Canada,Admin,Product B,5460.0
2014-11-17,Canada,Utilities,Product B,5325.0
2014-11-17,Canada,Revenue,Overhead,41280.430656938675
2014-11-17,Canada,Labor,Overhead,13754.0
2014-11-17,Canada,Raw Materials,Overhead,15174.430656938677
2014-11-17,Canada,Admin,Overhead,5514.0
2014-11-17,Canada,Utilities,Overhead,3702.0
2014-11-17,Mexico,Revenue,Product A,79725.0
2014-11-17,Mexico,Labor,Product A,11653.0
2014-11-17,Mexico,Raw Materials,Product A,11956.080513114446
2014-11-17,Mexico,Admin,Product A,6304.0
2014-11-17,Mexico,Utilities,Product A,6199.0
2014-11-17,Mexico,Revenue,Product B,43737.0
2014-11-17,Mexico,Labor,Product B,13300.0
2014-11-17,Mexico,Raw Materials,Product B,11491.58109795833
2014-11-17,Mexico,Admin,Product B,8727.0
2014-11-17,Mexico,Utilities,Product B,6655.0
2014-11-17,Mexico,Revenue,Overhead,47522.25546597536
2014-11-17,Mexico,Labor,Overhead,16272.0
2014-11-17,Mexico,Raw Materials,Overhead,17845.25546597536
2014-11-17,Mexico,Admin,Overhead,6855.0
2014-11-17,Mexico,Utilities,Overhead,3873.0
2014-11-24,United States,Revenue,Product A,53081.0
2014-11-24,United States,Labor,Product A,18033.0
2014-11-24,United States,Raw Materials,Product A,15898.149839705173
2014-11-24,United States,Admin,Product A,5922.0
2014-11-24,United States,Utilities,Product A,6137.0
2014-11-24,United States,Revenue,Product B,39363.0
2014-11-24,United States,Labor,Product B,12159.0
2014-11-24,United States,Raw Materials,Product B,13539.249723023177
