,ISO Week Start Date,Country,Account,Product,Value in USD
1464,2014-08-11,Canada,Utilities,Product B,6441.0
1465,2014-08-11,Canada,Revenue,Overhead,52526.5652890669
1466,2014-08-11,Canada,Labor,Overhead,18907.0
1467,2014-08-11,Canada,Raw Materials,Overhead,21712.565289066897
1468,2014-08-11,Canada,Admin,Overhead,6107.0
1469,2014-08-11,Canada,Utilities,Overhead,4341.0
1470,2014-08-11,Mexico,Revenue,Product A,83226.0
1471,2014-08-11,Mexico,Labor,Product A,18442.0
1472,2014-08-11,Mexico,Raw Materials,Product A,18326.910468064183
1473,2014-08-11,Mexico,Admin,Product A,5899.0
1474,2014-08-11,Mexico,Utilities,Product A,6461.0
1475,2014-08-11,Mexico,Revenue,Product B,43678.0
1476,2014-08-11,Mexico,Labor,Product B,10021.0
1477,2014-08-11,Mexico,Raw Materials,Product B,9829.872611663153
1478,2014-08-11,Mexico,Admin,Product B,9904.0
1479,2014-08-11,Mexico,Utilities,Product B,6771.0
1480,2014-08-11,Mexico,Revenue,Overhead,44057.88696658784
1481,2014-08-11,Mexico,Labor,Overhead,14109.0
1482,2014-08-11,Mexico,Raw Materials,Overhead,11747.886966587836
1483,2014-08-11,Mexico,Admin,Overhead,7134.0
1484,2014-08-11,Mexico,Utilities,Overhead,6595.0
1485,2014-08-18,United States,Revenue,Product A,76745.0
1486,2014-08-18,United States,Labor,Product A,11560.0
1487,2014-08-18,United States,Raw Materials,Product A,13279.12721192234
1488,2014-08-18,United States,Admin,Product A,5749.0
1489,2014-08-18,United States,Utilities,Product A,6427.0
1490,2014-08-18,United States,Revenue,Product B,44355.68111755159
1491,2014-08-18,United States,Labor,Product B,14780.0
1492,2014-08-18,United States,Raw Materials,Product B,12900.68111755159
1493,2014-08-18,United States,Admin,Product B,9790.0
1494,2014-08-18,United States,Utilities,Product B,5335.0
1495,2014-08-18,United States,Revenue,Overhead,29818.278895990778
1496,2014-08-18,United States,Labor,Overhead,10306.0
1497,2014-08-18,United States,Raw Materials,Overhead,8911.27889599078
1498,2014-08-18,United States,Admin,Overhead,5661.0
1499,2014-08-18,United States,Utilities,Overhead,3548.0
1500,2014-08-18,Canada,Revenue,Product A,98770.0
1501,2014-08-18,Canada,Labor,Product A,18503.0
1502,2014-08-18,Canada,Raw Materials,Product A,22017.03915168077
1503,2014-08-18,Canada,Admin,Product A,5754.0
1504,2014-08-18,Canada,Utilities,Product A,3034.0
1505,2014-08-18,Canada,Revenue,Product B,47137.0555875232
1506,2014-08-18,Canada,Labor,Product B,16236.0
1507,2014-08-18,Canada,Raw Materials,Product B,15706.055587523204
1508,2014-08-18,Canada,Admin,Product B,5902.0
1509,2014-08-18,Canada,Utilities,Product B,4355.0
1510,2014-08-18,Canada,Revenue,Overhead,51186.22931121441
1511,2014-08-18,Canada,Labor,Overhead,17005.0
1512,2014-08-18,Canada,Raw Materials,Overhead,20139.229311214414
1513,2014-08-18,Canada,Admin,Overhead,5403.0
1514,2014-08-18,Canada,Utilities,Overhead,5852.0
1515,2014-08-18,Mexico,Revenue,Product A,83723.0
1516,2014-08-18,Mexico,Labor,Product A,19579.0
1517,2014-08-18,Mexico,Raw Materials,Product A,21675.7064017838
1518,2014-08-18,Mexico,Admin,Product A,6712.0
1519,2014-08-18,Mexico,Utilities,Product A,5994.0
1520,2014-08-18,Mexico,Revenue,Product B,46203.888933223374
1521,2014-08-18,Mexico,Labor,Product B,14703.0
1522,2014-08-18,Mexico,Raw Materials,Product B,15220.888933223372
1523,2014-08-18,Mexico,Admin,Product B,8811.0
1524,2014-08-18,Mexico,Utilities,Product B,5625.0
1525,2014-08-18,Mexico,Revenue,Overhead,60088.642802156945
1526,2014-08-18,Mexico,Labor,Overhead,19633.0
1527,2014-08-18,Mexico,Raw Materials,Overhead,21933.642802156945
1528,2014-08-18,Mexico,Admin,Overhead,9850.0
1529,2014-08-18,Mexico,Utilities,Overhead,4394.0
1530,2014-08-25,United States,Revenue,Product A,98364.0
1531,2014-08-25,United States,Labor,Product A,19461.0
1532,2014-08-25,United States,Raw Materials,Product A,18364.575275333813
1533,2014-08-25,United States,Admin,Product A,7958.0
1534,2014-08-25,United States,Utilities,Product A,6808.0
1535,2014-08-25,United States,Revenue,Product B,42232.22827932733
1536,2014-08-25,United States,Labor,Product B,13591.0
1537,2014-08-25,United States,Raw Materials,Product B,13076.228279327335
1538,2014-08-25,United States,Admin,Product B,8369.0
1539,2014-08-25,United States,Utilities,Product B,3939.0
1540,2014-08-25,United States,Revenue,Overhead,40229.5733459153
1541,2014-08-25,United States,Labor,Overhead,10525.0
1542,2014-08-25,United States,Raw Materials,Overhead,12509.573345915302
1543,2014-08-25,United States,Admin,Overhead,9005.0
1544,2014-08-25,United States,Utilities,Overhead,6052.0
1545,2014-08-25,Canada,Revenue,Product A,80523.0
1546,2014-08-25,Canada,Labor,Product A,14648.0
1547,2014-08-25,Canada,Raw Materials,Product A,13166.976311143095
1548,2014-08-25,Canada,Admin,Product A,5013.0
1549,2014-08-25,Canada,Utilities,Product A,3503.0
1550,2014-08-25,Canada,Revenue,Product B,44821.66692379613
1551,2014-08-25,Canada,Labor,Product B,12278.0
1552,2014-08-25,Canada,Raw Materials,Product B,11586.66692379613
1553,2014-08-25,Canada,Admin,Product B,9933.0
1554,2014-08-25,Canada,Utilities,Product B,6216.0
1555,2014-08-25,Canada,Revenue,Overhead,52622.37320415274
1556,2014-08-25,Canada,Labor,Overhead,18219.0
1557,2014-08-25,Canada,Raw Materials,Overhead,16456.373204152736
1558,2014-08-25,Canada,Admin,Overhead,9555.0
1559,2014-08-25,Canada,Utilities,Overhead,6747.0
1560,2014-08-25,Mexico,Revenue,Product A,94738.0
1561,2014-08-25,Mexico,Labor,Product A,17062.0
1562,2014-08-25,Mexico,Raw Materials,Product A,16746.62286203506
1563,2014-08-25,Mexico,Admin,Product A,7639.0
1564,2014-08-25,Mexico,Utilities,Product A,4993.0
1565,2014-08-25,Mexico,Revenue,Product B,46204.81517848222
1566,2014-08-25,Mexico,Labor,Product B,15724.0
1567,2014-08-25,Mexico,Raw Materials,Product B,14698.815178482218
1568,2014-08-25,Mexico,Admin,Product B,6280.0
1569,2014-08-25,Mexico,Utilities,Product B,5180.0
1570,2014-08-25,Mexico,Revenue,Overhead,47308.80782482842
1571,2014-08-25,Mexico,Labor,Overhead,15895.0
1572,2014-08-25,Mexico,Raw Materials,Overhead,16639.807824828422
1573,2014-08-25,Mexico,Admin,Overhead,5575.0
1574,2014-08-25,Mexico,Utilities,Overhead,5933.0
1575,2014-09-01,United States,Revenue,Product A,85946.0
1576,2014-09-01,United States,Labor,Product A,16099.0
1577,2014-09-01,United States,Raw Materials,Product A,15322.11757566444
1578,2014-09-01,United States,Admin,Product A,7212.0
1579,2014-09-01,United States,Utilities,Product A,5352.0
1580,2014-09-01,United States,Revenue,Product B,42836.66869636575
1581,2014-09-01,United States,Labor,Product B,13568.0
1582,2014-09-01,United States,Raw Materials,Product B,14682.66869636575
1583,2014-09-01,United States,Admin,Product B,6390.0
1584,2014-09-01,United States,Utilities,Product B,4742.0
1585,2014-09-01,United States,Revenue,Overhead,39006.86257187538
1586,2014-09-01,United States,Labor,Overhead,11925.0
1587,2014-09-01,United States,Raw Materials,Overhead,10521.862571875385
1588,2014-09-01,United States,Admin,Overhead,7381.0
1589,2014-09-01,United States,Utilities,Overhead,6713.0
1590,2014-09-01,Canada,Revenue,Product A,75619.0
1591,2014-09-01,Canada,Labor,Product A,10968.0
1592,2014-09-01,Canada,Raw Materials,Product A,11104.746953246127
1593,2014-09-01,Canada,Admin,Product A,6058.0
1594,2014-09-01,Canada,Utilities,Product A,3197.0
1595,2014-09-01,Canada,Revenue,Product B,43437.846944534846
1596,2014-09-01,Canada,Labor,Product B,15178.0
1597,2014-09-01,Canada,Raw Materials,Product B,14061.846944534847
1598,2014-09-01,Canada,Admin,Product B,6035.0
1599,2014-09-01,Canada,Utilities,Product B,3489.0
1600,2014-09-01,Canada,Revenue,Overhead,51246.63939227241
1601,2014-09-01,Canada,Labor,Overhead,18467.0
1602,2014-09-01,Canada,Raw Materials,Overhead,22061.63939227241
1603,2014-09-01,Canada,Admin,Overhead,5125.0
1604,2014-09-01,Canada,Utilities,Overhead,3216.0
1605,2014-09-01,Mexico,Revenue,Product A,65398.0
1606,2014-09-01,Mexico,Labor,Product A,17473.0
1607,2014-09-01,Mexico,Raw Materials,Product A,20779.574780813266
1608,2014-09-01,Mexico,Admin,Product A,8249.0
1609,2014-09-01,Mexico,Utilities,Product A,3918.0
1610,2014-09-01,Mexico,Revenue,Product B,53113.94023135949
1611,2014-09-01,Mexico,Labor,Product B,17595.0
1612,2014-09-01,Mexico,Raw Materials,Product B,17821.940231359495
1613,2014-09-01,Mexico,Admin,Product B,9403.0
1614,2014-09-01,Mexico,Utilities,Product B,4359.0
1615,2014-09-01,Mexico,Revenue,Overhead,37512.59358738383
1616,2014-09-01,Mexico,Labor,Overhead,11969.0
1617,2014-09-01,Mexico,Raw Materials,Overhead,10541.593587383828
1618,2014-09-01,Mexico,Admin,Overhead,7033.0
1619,2014-09-01,Mexico,Utilities,Overhead,4364.0
1620,2014-09-08,United States,Revenue,Product A,73196.0
1621,2014-09-08,United States,Labor,Product A,18320.0
1622,2014-09-08,United States,Raw Materials,Product A,20011.51839185378
1623,2014-09-08,United States,Admin,Product A,9612.0
1624,2014-09-08,United States,Utilities,Product A,4518.0
1625,2014-09-08,United States,Revenue,Product B,39322.810165211435
1626,2014-09-08,United States,Labor,Product B,11198.0
1627,2014-09-08,United States,Raw Materials,Product B,12060.810165211435
1628,2014-09-08,United States,Admin,Product B,7474.0
1629,2014-09-08,United States,Utilities,Product B,4993.0
1630,2014-09-08,United States,Revenue,Overhead,43084.24100015862
1631,2014-09-08,United States,Labor,Overhead,16257.0
1632,2014-09-08,United States,Raw Materials,Overhead,14593.241000158616
1633,2014-09-08,United States,Admin,Overhead,5302.0
1634,2014-09-08,United States,Utilities,Overhead,5791.0
1635,2014-09-08,Canada,Revenue,Product A,80659.0
1636,2014-09-08,Canada,Labor,Product A,10986.0
1637,2014-09-08,Canada,Raw Materials,Product A,12879.760947535862
1638,2014-09-08,Canada,Admin,Product A,8124.0
1639,2014-09-08,Canada,Utilities,Product A,4327.0
1640,2014-09-08,Canada,Revenue,Product B,51235.37845837201
1641,2014-09-08,Canada,Labor,Product B,18125.0
1642,2014-09-08,Canada,Raw Materials,Product B,19269.37845837201
1643,2014-09-08,Canada,Admin,Product B,5574.0
1644,2014-09-08,Canada,Utilities,Product B,4608.0
1645,2014-09-08,Canada,Revenue,Overhead,55182.03106319072
1646,2014-09-08,Canada,Labor,Overhead,17848.0
1647,2014-09-08,Canada,Raw Materials,Overhead,21370.03106319072
1648,2014-09-08,Canada,Admin,Overhead,8828.0
1649,2014-09-08,Canada,Utilities,Overhead,5636.0
1650,2014-09-08,Mexico,Revenue,Product A,75923.0
1651,2014-09-08,Mexico,Labor,Product A,13230.0
1652,2014-09-08,Mexico,Raw Materials,Product A,14491.873215358019
1653,2014-09-08,Mexico,Admin,Product A,8173.0
1654,2014-09-08,Mexico,Utilities,Product A,3493.0
1655,2014-09-08,Mexico,Revenue,Product B,38305.12481174814
1656,2014-09-08,Mexico,Labor,Product B,11667.0
1657,2014-09-08,Mexico,Raw Materials,Product B,12449.124811748137
1658,2014-09-08,Mexico,Admin,Product B,6000.0
1659,2014-09-08,Mexico,Utilities,Product B,6350.0
1660,2014-09-08,Mexico,Revenue,Overhead,53917.84228461742
1661,2014-09-08,Mexico,Labor,Overhead,19042.0
1662,2014-09-08,Mexico,Raw Materials,Overhead,21851.842284617418
1663,2014-09-08,Mexico,Admin,Overhead,5821.0
1664,2014-09-08,Mexico,Utilities,Overhead,3454.0
1665,2014-09-15,United States,Revenue,Product A,73616.0
1666,2014-09-15,United States,Labor,Product A,19816.0
1667,2014-09-15,United States,Raw Materials,Product A,18455.680964708306
1668,2014-09-15,United States,Admin,Product A,9806.0
1669,2014-09-15,United States,Utilities,Product A,5190.0
1670,2014-09-15,United States,Revenue,Product B,55055.02388339212
1671,2014-09-15,United States,Labor,Product B,19108.0
1672,2014-09-15,United States,Raw Materials,Product B,18194.023883392118
1673,2014-09-15,United States,Admin,Product B,9400.0
1674,2014-09-15,United States,Utilities,Product B,3735.0
1675,2014-09-15,United States,Revenue,Overhead,46390.41530764238
1676,2014-09-15,United States,Labor,Overhead,16059.0
1677,2014-09-15,United States,Raw Materials,Overhead,12941.41530764238
1678,2014-09-15,United States,Admin,Overhead,8015.0
1679,2014-09-15,United States,Utilities,Overhead,6693.0
1680,2014-09-15,Canada,Revenue,Product A,85757.0
1681,2014-09-15,Canada,Labor,Product A,17117.0
1682,2014-09-15,Canada,Raw Materials,Product A,17935.126501058625
1683,2014-09-15,Canada,Admin,Product A,8865.0
1684,2014-09-15,Canada,Utilities,Product A,5375.0
1685,2014-09-15,Canada,Revenue,Product B,42848.245507734166
1686,2014-09-15,Canada,Labor,Product B,12863.0
1687,2014-09-15,Canada,Raw Materials,Product B,14649.245507734167
1688,2014-09-15,Canada,Admin,Product B,9760.0
1689,2014-09-15,Canada,Utilities,Product B,3011.0
1690,2014-09-15,Canada,Revenue,Overhead,46066.73802169581
1691,2014-09-15,Canada,Labor,Overhead,15252.0
1692,2014-09-15,Canada,Raw Materials,Overhead,14634.73802169581
1693,2014-09-15,Canada,Admin,Overhead,8371.0
1694,2014-09-15,Canada,Utilities,Overhead,4763.0
1695,2014-09-15,Mexico,Revenue,Product A,66173.0
1696,2014-09-15,Mexico,Labor,Product A,18234.0
1697,2014-09-15,Mexico,Raw Materials,Product A,20165.952556383665
1698,2014-09-15,Mexico,Admin,Product A,9986.0
1699,2014-09-15,Mexico,Utilities,Product A,5474.0
1700,2014-09-15,Mexico,Revenue,Product B,58810.4656270449
1701,2014-09-15,Mexico,Labor,Product B,19196.0
1702,2014-09-15,Mexico,Raw Materials,Product B,21671.465627044898
1703,2014-09-15,Mexico,Admin,Product B,6838.0
1704,2014-09-15,Mexico,Utilities,Product B,6188.0
1705,2014-09-15,Mexico,Revenue,Overhead,47965.15313511908
1706,2014-09-15,Mexico,Labor,Overhead,15243.0
1707,2014-09-15,Mexico,Raw Materials,Overhead,18015.15313511908
1708,2014-09-15,Mexico,Admin,Overhead,8854.0
1709,2014-09-15,Mexico,Utilities,Overhead,3323.0
1710,2014-09-22,United States,Revenue,Product A,96881.0
1711,2014-09-22,United States,Labor,Product A,10140.0
1712,2014-09-22,United States,Raw Materials,Product A,9538.181619443958
1713,2014-09-22,United States,Admin,Product A,5963.0
1714,2014-09-22,United States,Utilities,Product A,6055.0
1715,2014-09-22,United States,Revenue,Product B,46673.55222080846
1716,2014-09-22,United States,Labor,Product B,18564.0
1717,2014-09-22,United States,Raw Materials,Product B,16966.552220808455
1718,2014-09-22,United States,Admin,Product B,5105.0
1719,2014-09-22,United States,Utilities,Product B,4443.0
1720,2014-09-22,United States,Revenue,Overhead,55407.326469927604
1721,2014-09-22,United States,Labor,Overhead,19873.0
1722,2014-09-22,United States,Raw Materials,Overhead,19077.3264699276
1723,2014-09-22,United States,Admin,Overhead,7137.0
1724,2014-09-22,United States,Utilities,Overhead,6416.0
1725,2014-09-22,Canada,Revenue,Product A,98478.0
1726,2014-09-22,Canada,Labor,Product A,14445.0
1727,2014-09-22,Canada,Raw Materials,Product A,12602.680941611383
1728,2014-09-22,Canada,Admin,Product A,8654.0
1729,2014-09-22,Canada,Utilities,Product A,6006.0
1730,2014-09-22,Canada,Revenue,Product B,36590.48812137965
1731,2014-09-22,Canada,Labor,Product B,12359.0
1732,2014-09-22,Canada,Raw Materials,Product B,13809.488121379649
1733,2014-09-22,Canada,Admin,Product B,5035.0
1734,2014-09-22,Canada,Utilities,Product B,4107.0
1735,2014-09-22,Canada,Revenue,Overhead,48601.31811088459
1736,2014-09-22,Canada,Labor,Overhead,19667.0
1737,2014-09-22,Canada,Raw Materials,Overhead,16418.318110884593
1738,2014-09-22,Canada,Admin,Overhead,6708.0
1739,2014-09-22,Canada,Utilities,Overhead,4385.0
1740,2014-09-22,Mexico,Revenue,Product A,73669.0
1741,2014-09-22,Mexico,Labor,Product A,16284.0
1742,2014-09-22,Mexico,Raw Materials,Product A,16945.858751705142
1743,2014-09-22,Mexico,Admin,Product A,6243.0
1744,2014-09-22,Mexico,Utilities,Product A,6976.0
1745,2014-09-22,Mexico,Revenue,Product B,49655.0
1746,2014-09-22,Mexico,Labor,Product B,13097.0
1747,2014-09-22,Mexico,Raw Materials,Product B,11588.460507311218
1748,2014-09-22,Mexico,Admin,Product B,7425.0
1749,2014-09-22,Mexico,Utilities,Product B,4656.0
1750,2014-09-22,Mexico,Revenue,Overhead,59127.100084898644
1751,2014-09-22,Mexico,Labor,Overhead,19852.0
1752,2014-09-22,Mexico,Raw Materials,Overhead,23075.100084898644
1753,2014-09-22,Mexico,Admin,Overhead,6072.0
1754,2014-09-22,Mexico,Utilities,Overhead,6225.0
1755,2014-09-29,United States,Revenue,Product A,89575.0
1756,2014-09-29,United States,Labor,Product A,11316.0
1757,2014-09-29,United States,Raw Materials,Product A,10420.046655505017
1758,2014-09-29,United States,Admin,Product A,8273.0
1759,2014-09-29,United States,Utilities,Product A,5904.0
1760,2014-09-29,United States,Revenue,Product B,38051.09059664325
1761,2014-09-29,United States,Labor,Product B,10145.0
1762,2014-09-29,United States,Raw Materials,Product B,11227.090596643247
1763,2014-09-29,United States,Admin,Product B,9676.0
1764,2014-09-29,United States,Utilities,Product B,5734.0
1765,2014-09-29,United States,Revenue,Overhead,53916.76607200646
1766,2014-09-29,United States,Labor,Overhead,19776.0
1767,2014-09-29,United States,Raw Materials,Overhead,21649.76607200646
1768,2014-09-29,United States,Admin,Overhead,5630.0
1769,2014-09-29,United States,Utilities,Overhead,5708.0
1770,2014-09-29,Canada,Revenue,Product A,66014.0
1771,2014-09-29,Canada,Labor,Product A,18853.0
1772,2014-09-29,Canada,Raw Materials,Product A,15260.663305092634
1773,2014-09-29,Canada,Admin,Product A,6546.0
1774,2014-09-29,Canada,Utilities,Product A,3649.0
1775,2014-09-29,Canada,Revenue,Product B,51256.903552619864
1776,2014-09-29,Canada,Labor,Product B,19160.0
1777,2014-09-29,Canada,Raw Materials,Product B,18323.903552619864
1778,2014-09-29,Canada,Admin,Product B,5769.0
1779,2014-09-29,Canada,Utilities,Product B,4343.0
1780,2014-09-29,Canada,Revenue,Overhead,48418.75420280614
1781,2014-09-29,Canada,Labor,Overhead,14358.0
1782,2014-09-29,Canada,Raw Materials,Overhead,15478.75420280614
1783,2014-09-29,Canada,Admin,Overhead,9008.0
1784,2014-09-29,Canada,Utilities,Overhead,6824.0
1785,2014-09-29,Mexico,Revenue,Product A,79371.0
1786,2014-09-29,Mexico,Labor,Product A,16602.0
1787,2014-09-29,Mexico,Raw Materials,Product A,19864.332802977493
1788,2014-09-29,Mexico,Admin,Product A,6241.0
1789,2014-09-29,Mexico,Utilities,Product A,4125.0
1790,2014-09-29,Mexico,Revenue,Product B,58733.58948136958
1791,2014-09-29,Mexico,Labor,Product B,19382.0
1792,2014-09-29,Mexico,Raw Materials,Product B,21495.589481369574
1793,2014-09-29,Mexico,Admin,Product B,9448.0
1794,2014-09-29,Mexico,Utilities,Product B,6747.0
1795,2014-09-29,Mexico,Revenue,Overhead,35917.39934945101
1796,2014-09-29,Mexico,Labor,Overhead,10072.0
1797,2014-09-29,Mexico,Raw Materials,Overhead,9360.39934945101
1798,2014-09-29,Mexico,Admin,Overhead,7472.0
1799,2014-09-29,Mexico,Utilities,Overhead,6046.0
1800,2014-10-06,United States,Revenue,Product A,53713.0
1801,2014-10-06,United States,Labor,Product A,10707.0
1802,2014-10-06,United States,Raw Materials,Product A,10460.35327595941
1803,2014-10-06,United States,Admin,Product A,7475.0
1804,2014-10-06,United States,Utilities,Product A,6610.0
1805,2014-10-06,United States,Revenue,Product B,39471.14793707492
1806,2014-10-06,United States,Labor,Product B,14255.0
1807,2014-10-06,United States,Raw Materials,Product B,14483.14793707492
1808,2014-10-06,United States,Admin,Product B,6585.0
1809,2014-10-06,United States,Utilities,Product B,3066.0
1810,2014-10-06,United States,Revenue,Overhead,51356.67861890454
1811,2014-10-06,United States,Labor,Overhead,17979.0
1812,2014-10-06,United States,Raw Materials,Overhead,16715.678618904534
1813,2014-10-06,United States,Admin,Overhead,7774.0
1814,2014-10-06,United States,Utilities,Overhead,4195.0
1815,2014-10-06,Canada,Revenue,Product A,59686.0
1816,2014-10-06,Canada,Labor,Product A,12817.0
1817,2014-10-06,Canada,Raw Materials,Product A,12114.342692900032
1818,2014-10-06,Canada,Admin,Product A,5661.0
1819,2014-10-06,Canada,Utilities,Product A,6883.0
1820,2014-10-06,Canada,Revenue,Product B,42352.11486085049
1821,2014-10-06,Canada,Labor,Product B,13374.0
1822,2014-10-06,Canada,Raw Materials,Product B,11774.11486085049
1823,2014-10-06,Canada,Admin,Product B,7493.0
1824,2014-10-06,Canada,Utilities,Product B,5717.0
1825,2014-10-06,Canada,Revenue,Overhead,40228.578444622544
1826,2014-10-06,Canada,Labor,Overhead,10632.0
1827,2014-10-06,Canada,Raw Materials,Overhead,12000.578444622543
1828,2014-10-06,Canada,Admin,Overhead,6931.0
1829,2014-10-06,Canada,Utilities,Overhead,6719.0
1830,2014-10-06,Mexico,Revenue,Product A,65901.0
1831,2014-10-06,Mexico,Labor,Product A,17123.0
1832,2014-10-06,Mexico,Raw Materials,Product A,16950.992913782793
1833,2014-10-06,Mexico,Admin,Product A,9443.0
1834,2014-10-06,Mexico,Utilities,Product A,5674.0
1835,2014-10-06,Mexico,Revenue,Product B,57857.016079937166
1836,2014-10-06,Mexico,Labor,Product B,19732.0
1837,2014-10-06,Mexico,Raw Materials,Product B,21604.016079937166
1838,2014-10-06,Mexico,Admin,Product B,7368.0
1839,2014-10-06,Mexico,Utilities,Product B,6704.0
1840,2014-10-06,Mexico,Revenue,Overhead,37271.22111849718
1841,2014-10-06,Mexico,Labor,Overhead,10285.0
1842,2014-10-06,Mexico,Raw Materials,Overhead,10371.22111849718
1843,2014-10-06,Mexico,Admin,Overhead,9551.0
1844,2014-10-06,Mexico,Utilities,Overhead,4766.0
1845,2014-10-13,United States,Revenue,Product A,61023.0
1846,2014-10-13,United States,Labor,Product A,14895.0
1847,2014-10-13,United States,Raw Materials,Product A,12676.91693549873
1848,2014-10-13,United States,Admin,Product A,6523.0
1849,2014-10-13,United States,Utilities,Product A,5785.0
1850,2014-10-13,United States,Revenue,Product B,42641.0
1851,2014-10-13,United States,Labor,Product B,13725.0
1852,2014-10-13,United States,Raw Materials,Product B,11625.893166319838
1853,2014-10-13,United States,Admin,Product B,6601.0
1854,2014-10-13,United States,Utilities,Product B,5408.0
1855,2014-10-13,United States,Revenue,Overhead,38961.38683488412
1856,2014-10-13,United States,Labor,Overhead,10340.0
1857,2014-10-13,United States,Raw Materials,Overhead,9704.386834884119
1858,2014-10-13,United States,Admin,Overhead,9930.0
1859,2014-10-13,United States,Utilities,Overhead,4203.0
1860,2014-10-13,Canada,Revenue,Product A,86035.0
1861,2014-10-13,Canada,Labor,Product A,19917.0
1862,2014-10-13,Canada,Raw Materials,Product A,19496.373199693924
1863,2014-10-13,Canada,Admin,Product A,5261.0
1864,2014-10-13,Canada,Utilities,Product A,4442.0
1865,2014-10-13,Canada,Revenue,Product B,49234.41195663989
1866,2014-10-13,Canada,Labor,Product B,18597.0
1867,2014-10-13,Canada,Raw Materials,Product B,18574.411956639888
1868,2014-10-13,Canada,Admin,Product B,5243.0
1869,2014-10-13,Canada,Utilities,Product B,3489.0
1870,2014-10-13,Canada,Revenue,Overhead,42667.76267719269
1871,2014-10-13,Canada,Labor,Overhead,14107.0
1872,2014-10-13,Canada,Raw Materials,Overhead,16536.76267719269
1873,2014-10-13,Canada,Admin,Overhead,5593.0
1874,2014-10-13,Canada,Utilities,Overhead,4452.0
1875,2014-10-13,Mexico,Revenue,Product A,95033.0
1876,2014-10-13,Mexico,Labor,Product A,11826.0
1877,2014-10-13,Mexico,Raw Materials,Product A,12650.526725837362
1878,2014-10-13,Mexico,Admin,Product A,5133.0
1879,2014-10-13,Mexico,Utilities,Product A,6138.0
1880,2014-10-13,Mexico,Revenue,Product B,50843.081950010324
1881,2014-10-13,Mexico,Labor,Product B,17693.0
1882,2014-10-13,Mexico,Raw Materials,Product B,14727.081950010324
1883,2014-10-13,Mexico,Admin,Product B,9225.0
1884,2014-10-13,Mexico,Utilities,Product B,5978.0
1885,2014-10-13,Mexico,Revenue,Overhead,53226.11040781572
1886,2014-10-13,Mexico,Labor,Overhead,17373.0
1887,2014-10-13,Mexico,Raw Materials,Overhead,20678.110407815722
1888,2014-10-13,Mexico,Admin,Overhead,6985.0
1889,2014-10-13,Mexico,Utilities,Overhead,3792.0
1890,2014-10-20,United States,Revenue,Product A,81552.0
1891,2014-10-20,United States,Labor,Product A,14259.0
1892,2014-10-20,United States,Raw Materials,Product A,14865.6973186702
1893,2014-10-20,United States,Admin,Product A,9917.0
1894,2014-10-20,United States,Utilities,Product A,3237.0
1895,2014-10-20,United States,Revenue,Product B,43333.09909519483
1896,2014-10-20,United States,Labor,Product B,12530.0
1897,2014-10-20,United States,Raw Materials,Product B,12022.099095194833
1898,2014-10-20,United States,Admin,Product B,7529.0
1899,2014-10-20,United States,Utilities,Product B,6463.0
1900,2014-10-20,United States,Revenue,Overhead,43505.05022467726
1901,2014-10-20,United States,Labor,Overhead,12964.0
1902,2014-10-20,United States,Raw Materials,Overhead,10505.05022467726
1903,2014-10-20,United States,Admin,Overhead,9223.0
1904,2014-10-20,United States,Utilities,Overhead,6679.0
1905,2014-10-20,Canada,Revenue,Product A,85262.0
1906,2014-10-20,Canada,Labor,Product A,18734.0
1907,2014-10-20,Canada,Raw Materials,Product A,18780.024663379656
1908,2014-10-20,Canada,Admin,Product A,6884.0
1909,2014-10-20,Canada,Utilities,Product A,3042.0
1910,2014-10-20,Canada,Revenue,Product B,46208.614139192505
1911,2014-10-20,Canada,Labor,Product B,14349.0
1912,2014-10-20,Canada,Raw Materials,Product B,14937.614139192508
1913,2014-10-20,Canada,Admin,Product B,6953.0
1914,2014-10-20,Canada,Utilities,Product B,5825.0
1915,2014-10-20,Canada,Revenue,Overhead,44901.001864117716
1916,2014-10-20,Canada,Labor,Overhead,16488.0
1917,2014-10-20,Canada,Raw Materials,Overhead,13574.001864117716
1918,2014-10-20,Canada,Admin,Overhead,6950.0
1919,2014-10-20,Canada,Utilities,Overhead,4079.0
1920,2014-10-20,Mexico,Revenue,Product A,94936.0
1921,2014-10-20,Mexico,Labor,Product A,18648.0
1922,2014-10-20,Mexico,Raw Materials,Product A,18128.371074474544
1923,2014-10-20,Mexico,Admin,Product A,6179.0
1924,2014-10-20,Mexico,Utilities,Product A,3189.0
1925,2014-10-20,Mexico,Revenue,Product B,50287.48643274988
1926,2014-10-20,Mexico,Labor,Product B,19074.0
1927,2014-10-20,Mexico,Raw Materials,Product B,16615.486432749884
1928,2014-10-20,Mexico,Admin,Product B,5608.0
1929,2014-10-20,Mexico,Utilities,Product B,6331.0
1930,2014-10-20,Mexico,Revenue,Overhead,34633.950164481954
1931,2014-10-20,Mexico,Labor,Overhead,11638.0
1932,2014-10-20,Mexico,Raw Materials,Overhead,10375.950164481956
1933,2014-10-20,Mexico,Admin,Overhead,6403.0
1934,2014-10-20,Mexico,Utilities,Overhead,3819.0
1935,2014-10-27,United States,Revenue,Product A,62411.0
1936,2014-10-27,United States,Labor,Product A,13292.0
1937,2014-10-27,United States,Raw Materials,Product A,13950.729382395384
1938,2014-10-27,United States,Admin,Product A,6508.0
1939,2014-10-27,United States,Utilities,Product A,6699.0
